2015-01-25 15:30:14, 0.0076, 3.2915
2015-01-25 15:30:14, 0.0076, 2.2881
2015-01-25 15:30:17, 0.0114, 2.8872
2015-01-25 15:30:19, 0.0266, 8.4914
2015-01-25 15:30:21, 0.0152, 3.8846
2015-01-25 15:30:23, 0.0228, 7.2045
2015-01-25 15:30:25, 0.0038, 1.7303
2015-01-25 15:30:27, 0.0076, 3.2326
2015-01-25 15:30:29, 0.0152, 4.0039
2015-01-25 15:30:31, 0.0228, 6.4793
2015-01-25 15:30:33, 0.0152, 4.4579
2015-01-25 15:30:35, 0.0114, 4.8098
2015-01-25 15:30:37, 0.0266, 7.0140
2015-01-25 15:30:39, 0.0228, 4.6180
2015-01-25 15:30:41, 0.0190, 6.0758
2015-01-25 15:30:43, 0.0114, 3.6876
2015-01-25 15:30:46, 0.0076, 1.2043
2015-01-25 15:30:48, 0.0152, 4.2980
2015-01-25 15:30:50, 0.0304, 7.7717
2015-01-25 15:30:52, 0.0266, 6.7667
2015-01-25 15:30:54, 0.0114, 2.8745
2015-01-25 15:30:56, 0.0114, 3.0441
2015-01-25 15:30:58, 0.0114, 2.0641
2015-01-25 15:31:00, 0.0076, 3.3908
2015-01-25 15:31:02, 0.0076, 2.5280
2015-01-25 15:31:04, 0.0152, 3.9008
2015-01-25 15:31:06, 0.0114, 3.3333
2015-01-25 15:31:08, 0.0000, 0.0000
2015-01-25 15:31:10, 0.0190, 5.4144
2015-01-25 15:31:12, 0.0152, 5.1409
2015-01-25 15:31:14, 0.0190, 4.3483
2015-01-25 15:31:16, 0.0114, 1.8982
2015-01-25 15:31:18, 0.0228, 4.8205
2015-01-25 15:31:20, 0.0152, 4.9666
2015-01-25 15:31:22, 0.0114, 3.5098
2015-01-25 15:31:24, 0.0266, 8.4990
2015-01-25 15:31:26, 0.0228, 7.8269
2015-01-25 15:31:28, 0.0266, 7.8144
2015-01-25 15:31:30, 0.0114, 4.6669
2015-01-25 15:31:32, 0.0228, 6.2464
2015-01-25 15:31:34, 0.0114, 2.7013
2015-01-25 15:31:36, 0.0114, 2.2813
2015-01-25 15:31:38, 0.0114, 3.1128
2015-01-25 15:31:41, 0.0038, 1.8222
2015-01-25 15:31:43, 0.0114, 4.7835
2015-01-25 15:31:45, 0.0076, 2.4154
2015-01-25 15:31:47, 0.0114, 4.1019
2015-01-25 15:31:49, 0.0190, 5.4458
2015-01-25 15:31:51, 0.0190, 6.3496
2015-01-25 15:31:53, 0.0190, 5.5845
2015-01-25 15:31:55, 0.0266, 8.3974
2015-01-25 15:31:57, 0.0266, 10.1102
2015-01-25 15:31:59, 0.0342, 11.4175
2015-01-25 15:32:01, 0.0266, 7.6124
2015-01-25 15:32:03, 0.0152, 4.2218
2015-01-25 15:32:05, 0.0304, 8.5261
2015-01-25 15:32:07, 0.0190, 5.1409
2015-01-25 15:32:09, 0.0114, 3.1802
2015-01-25 15:32:11, 0.0190, 5.3905
2015-01-25 15:32:13, 0.0190, 4.3328
2015-01-25 15:32:15, 0.0152, 4.6979
2015-01-25 15:32:17, 0.0190, 3.6024
2015-01-25 15:32:19, 0.0228, 6.6576
2015-01-25 15:32:21, 0.0190, 6.6735
2015-01-25 15:32:23, 0.0114, 3.7972
2015-01-25 15:32:25, 0.0190, 6.7992
2015-01-25 15:32:27, 0.0266, 6.5128
2015-01-25 15:32:29, 0.0228, 7.1322
2015-01-25 15:32:31, 0.0114, 2.2184
2015-01-25 15:32:33, 0.0152, 4.5750
2015-01-25 15:32:36, 0.0152, 4.1832
2015-01-25 15:32:38, 0.0266, 8.2454
2015-01-25 15:32:40, 0.0266, 7.0340
2015-01-25 15:32:42, 0.0190, 7.3752
2015-01-25 15:32:44, 0.0266, 9.5795
2015-01-25 15:32:46, 0.0228, 6.9797
2015-01-25 15:32:48, 0.0190, 4.8239
2015-01-25 15:32:50, 0.0266, 7.3985
2015-01-25 15:32:52, 0.0342, 12.6851
2015-01-25 15:32:54, 0.0266, 9.7175
2015-01-25 15:32:56, 0.0342, 9.9915
2015-01-25 15:32:58, 0.0228, 5.1048
2015-01-25 15:33:00, 0.0266, 8.4971
2015-01-25 15:33:02, 0.2011, 67.8546
2015-01-25 15:33:04, 0.2011, 66.6350
2015-01-25 15:33:06, 0.1973, 55.3189
2015-01-25 15:33:08, 0.2125, 53.4226
2015-01-25 15:33:10, 0.1973, 51.8151
2015-01-25 15:33:12, 0.1898, 61.4397
2015-01-25 15:33:14, 0.2011, 67.5654
2015-01-25 15:33:16, 0.1973, 59.7986
2015-01-25 15:33:18, 0.2087, 53.3799
2015-01-25 15:33:20, 0.2125, 52.6306
2015-01-25 15:33:22, 0.1935, 56.3494
2015-01-25 15:33:24, 0.1973, 65.4640
2015-01-25 15:33:26, 0.1898, 63.8278
2015-01-25 15:33:28, 0.1935, 55.6063
2015-01-25 15:33:30, 0.2125, 53.8490
2015-01-25 15:33:33, 0.2011, 53.2568
2015-01-25 15:33:35, 0.2011, 64.6633
2015-01-25 15:33:37, 0.1973, 67.2578
2015-01-25 15:33:39, 0.1860, 57.4194
2015-01-25 15:33:41, 0.2087, 53.8551
2015-01-25 15:33:43, 0.1973, 48.9725
2015-01-25 15:33:45, 0.1898, 54.2786
2015-01-25 15:33:47, 0.1973, 66.2966
2015-01-25 15:33:49, 0.1935, 65.0979
2015-01-25 15:33:51, 0.1860, 51.7580
2015-01-25 15:33:53, 0.2049, 50.5335
2015-01-25 15:33:55, 0.1973, 50.9460
2015-01-25 15:33:57, 0.1935, 61.2949
2015-01-25 15:33:59, 0.1898, 64.1163
2015-01-25 15:34:01, 0.1935, 60.6928
2015-01-25 15:34:03, 0.2011, 51.4210
2015-01-25 15:34:05, 0.2049, 51.5071
2015-01-25 15:34:07, 0.1898, 55.4998
2015-01-25 15:34:09, 0.1935, 64.7951
2015-01-25 15:34:11, 0.1935, 63.0331
2015-01-25 15:34:13, 0.2011, 55.6571
2015-01-25 15:34:15, 0.2087, 52.8963
2015-01-25 15:34:17, 0.2049, 53.3341
2015-01-25 15:34:19, 0.1973, 59.7440
2015-01-25 15:34:21, 0.1973, 66.4025
2015-01-25 15:34:23, 0.1973, 64.2640
2015-01-25 15:34:25, 0.1973, 54.4939
2015-01-25 15:34:28, 0.2201, 54.8947
2015-01-25 15:34:30, 0.2049, 51.5812
2015-01-25 15:34:32, 0.1973, 60.6838
2015-01-25 15:34:34, 0.1973, 66.3384
2015-01-25 15:34:36, 0.1898, 61.9696
2015-01-25 15:34:38, 0.1898, 52.0747
2015-01-25 15:34:40, 0.1973, 48.4086
2015-01-25 15:34:42, 0.2049, 51.8483
2015-01-25 15:34:44, 0.2049, 59.8017
2015-01-25 15:34:46, 0.1935, 63.3077
2015-01-25 15:34:48, 0.1935, 65.3711
2015-01-25 15:34:50, 0.1935, 60.7291
2015-01-25 15:34:52, 0.2049, 54.6768
2015-01-25 15:34:54, 0.2201, 54.7147
2015-01-25 15:34:56, 0.2049, 51.1253
2015-01-25 15:34:58, 0.1822, 51.6452
2015-01-25 15:35:00, 0.1860, 59.2596
2015-01-25 15:35:02, 0.2011, 67.1945
2015-01-25 15:35:04, 0.1898, 62.4300
2015-01-25 15:35:06, 0.0417, 12.1254
2015-01-25 15:35:08, 0.0607, 16.5801
2015-01-25 15:35:10, 0.0493, 13.0438
2015-01-25 15:35:12, 0.0304, 7.8301
2015-01-25 15:35:14, 0.0417, 12.4031
2015-01-25 15:35:16, 0.0493, 15.9064
2015-01-25 15:35:18, 0.0417, 12.7516
2015-01-25 15:35:20, 0.0342, 10.3796
2015-01-25 15:35:22, 0.0380, 11.6015
2015-01-25 15:35:25, 0.0493, 13.7015
2015-01-25 15:35:27, 0.0417, 11.0221
2015-01-25 15:35:29, 0.0342, 12.6565
2015-01-25 15:35:31, 0.0266, 8.4616
2015-01-25 15:35:33, 0.0455, 15.8785
2015-01-25 15:35:35, 0.0531, 16.7423
2015-01-25 15:35:37, 0.0342, 10.4578
2015-01-25 15:35:39, 0.0342, 7.1307
2015-01-25 15:35:41, 0.0380, 10.0962
2015-01-25 15:35:43, 0.0493, 15.3746
2015-01-25 15:35:45, 0.0380, 12.0690
2015-01-25 15:35:47, 0.0342, 11.2796
2015-01-25 15:35:49, 0.0493, 15.8364
2015-01-25 15:35:51, 0.0607, 16.6702
2015-01-25 15:35:53, 0.0493, 13.8359
2015-01-25 15:35:55, 0.0342, 9.2019
2015-01-25 15:35:57, 0.0455, 14.7612
2015-01-25 15:35:59, 0.0531, 18.2639
2015-01-25 15:36:01, 0.0380, 14.1544
2015-01-25 15:36:03, 0.0645, 16.5492
2015-01-25 15:36:05, 0.0531, 12.6106
2015-01-25 15:36:07, 0.0759, 19.1910
2015-01-25 15:36:09, 0.0531, 18.2227
2015-01-25 15:36:11, 0.0645, 22.1013
2015-01-25 15:36:13, 0.0835, 27.0469
2015-01-25 15:36:15, 0.0721, 18.9787
2015-01-25 15:36:17, 0.0645, 16.0171
2015-01-25 15:36:20, 0.0759, 19.4282
2015-01-25 15:36:22, 0.0607, 18.8829
2015-01-25 15:36:24, 0.0493, 14.9387
2015-01-25 15:36:26, 0.0607, 16.6050
2015-01-25 15:36:28, 0.0797, 20.2955
2015-01-25 15:36:30, 0.0645, 15.5999
2015-01-25 15:36:32, 0.0493, 13.3988
2015-01-25 15:36:34, 0.0721, 22.1486
2015-01-25 15:36:36, 0.0911, 28.4188
2015-01-25 15:36:38, 0.0949, 24.8687
2015-01-25 15:36:40, 0.0797, 19.3571
2015-01-25 15:36:42, 0.0645, 16.7465
2015-01-25 15:36:44, 0.0569, 18.9911
2015-01-25 15:36:46, 0.1025, 33.4986
2015-01-25 15:36:48, 0.0721, 21.5988
2015-01-25 15:36:50, 0.0683, 16.2553
2015-01-25 15:36:52, 0.0721, 17.8329
2015-01-25 15:36:54, 0.0683, 21.0753
